C;c:\optibus\utr2021_elec.txt
V;STD20;1;UTR2020kn;1
H;59150501;utrsme;Utrecht, Cornelis Smeenkstraat;133673.6;459021.3
H;59150520;utrzut;Utrecht, Jan van Zutphenlaan;133433.0;459294.0
H;59150530;utrber;Utrecht, Prins Bernhardplein;134154.5;458613.4
H;59150540;utrfdg;Utrecht, Fort De Gagel;135405.0;460240.0
H;59150550;utrswe;Utrecht, Sweder van Zuylenweg;134388.4;457879.0
H;59150581;;Utrecht, Burg. Van Tuyllkade;134869.0;458003.0
H;59150590;utrzut;Utrecht, Jan van Zutphenlaan;133529.0;459213.0
H;59150600;utrbav;Utrecht, Professor Bavinckstraat;133473.6;459041.2
H;59150610;utrove;Utrecht, Station Overvecht (Perron C);137052.6;458151.4
H;59150611;utrove;Utrecht, Station Overvecht (Perron A);137034.5;458139.8
H;59150710;;Utrecht, Ammandreef;135391.1;459622.6
H;59150720;;Utrecht, Ammandreef;135371.4;459616.5
H;59150730;;Utrecht, Pekingdreef;135704.4;459759.6
H;59150740;;Utrecht, Pekingdreef;135651.5;459804.1
H;59150750;;Utrecht, Maniladreef;135943.0;459585.6
H;59150760;;Utrecht, Maniladreef;135943.0;459600.6
H;59150770;;Utrecht, Nijldreef;136155.1;459332.3
H;59150780;;Utrecht, Nijldreef;136157.4;459394.6
H;59150790;utrora;Utrecht, Oranjerivierdreef;136114.6;459074.5
H;59150800;utrora;Utrecht, Oranjerivierdreef;136107.5;459089.9
H;59150810;;Utrecht, Humberdreef;136272.9;458940.4
H;59150820;;Utrecht, Humberdreef;136317.2;458909.6
H;59150850;utrrho;Utrecht, Rhônedreef;136204.8;458199.6
H;59150860;utrrho;Utrecht, Rhonedreef;136222.8;458180.7
H;59150888;masopb;Maarssen, Op Buuren;132750.8;460064.2
H;59150889;masopb;Maarssen, Op Buuren;132741.9;460046.0
H;59150910;utrzui;Utrecht, Station Zuilen;134613.0;457266.0
H;59150990;;Utrecht, Kaap Hoorndreef;135781.0;458789.0
H;59151240;;Utrecht, Kaap Hoorndreef;135727.0;458752.0
H;59151250;;Utrecht, Theemsdreef;136346.4;458755.0
H;59151260;;Utrecht, Theemsdreef;136319.7;458759.3
H;59151270;;Utrecht, Landskroondreef;136574.0;458998.0
H;59151280;;Utrecht, Landskroondreef;136555.0;458995.0
H;59151290;utrnec;Utrecht, Neckardreef;136761.0;458734.0
H;59151300;utrnec;Utrecht, Neckardreef;136738.0;458821.0
H;59151302;;Utrecht, Tamarinde;136848.0;458663.0
H;59151310;;Utrecht, Oderdreef;137120.0;458750.0
H;59151320;;Utrecht, Oderdreef;137097.0;458786.0
H;59151330;;Utrecht, Atlasdreef;137241.8;458706.7
H;59151340;;Utrecht, Atlasdreef;137288.0;458699.0
H;59151350;;Utrecht, Donaudreef;137309.9;458484.2
H;59151360;;Utrecht, Donaudreef;137330.1;458482.9
H;59151370;;Utrecht, Berezinadreef;137145.5;458323.9
H;59151590;;Utrecht, Prins Bernhardlaan;134409.5;458348.8
H;59151600;;Utrecht, Prins Bernhardlaan;134437.8;458383.9
H;59151620;;Utrecht, Minister Talmastraat;133459.8;458870.6
H;59151730;utrmui;Utrecht, JM de Muinck Keizerlaan;134331.9;458922.5
H;59151760;utrmui;Utrecht, JM de Muinck Keizerlaan;134223.0;458755.0
H;59151770;utrfra;Utrecht, Franciscusdreef;134598.0;459390.0
H;59151780;utrfra;Utrecht, Franciscusdreef;134679.8;459511.8
H;59151801;utrvec;Utrecht, Vechtsebanen;134448.0;459509.0
H;59151810;;Utrecht, Oregondreef;134307.8;459777.5
H;59151820;;Utrecht, Oregondreef;134377.9;459691.4
H;59151830;utrhud;Utrecht, Hudsondreef;134323.1;459990.6
H;59151840;utrhud;Utrecht, Hudsondreef;134315.9;459995.4
H;59151850;;Utrecht, Arizonadreef;134496.3;460005.9
H;59151860;;Utrecht, Arizonadreef;134522.8;459993.0
H;59151870;;Utrecht, Nebraskadreef;134768.5;459728.9
H;59151880;;Utrecht, Nebraskadreef;134770.0;459745.0
H;59151930;utrori;Utrecht, Orinocodreef;135077.7;459206.2
H;59151940;utrori;Utrecht, Orinocodreef;135088.9;459203.0
H;59151950;utrbog;Utrecht, Bogotádreef;135213.1;458917.1
H;59151960;utrbog;Utrecht, Bogotádreef;135215.5;458925.2
H;59151970;;Utrecht, Amazonedreef;135485.3;458910.7
H;59151980;;Utrecht, Amazonedreef;135464.4;458959.8
H;59151990;;Utrecht, Paranadreef;135618.6;458719.5
H;59152000;;Utrecht, Paranadreef;135617.0;458735.6
H;59152030;utrzam;Utrecht, Zamenhofdreef (Perron C);136175.6;458529.0
H;59152050;utrtaa;Utrecht, Taagdreef;136400.9;458034.9
H;59152060;utrtaa;Utrecht, Taagdreef;136400.9;458076.0
H;59152070;utrbra;Utrecht, Brailledreef;136276.6;457921.4
H;59152080;utrbra;Utrecht, Brailledreef;136298.6;457920.1
H;59152100;;Utrecht, Loevenhoutsedijk;136060.3;457787.5
H;59152130;utrkor;Utrecht, Korfoedreef;136524.0;458581.0
H;59152140;utrkor;Utrecht, Korfoedreef;136537.0;458595.0
H;59152150;;Utrecht, Rubicondreef;136923.0;458332.0
H;59152160;;Utrecht, Rubicondreef;136916.1;458354.2
H;59152700;;Maarssen, Herenweg;133119.0;461796.0
H;59152710;masrec;Maarssen, Maarsseveense Plassen;133569.3;461491.2
H;59155097;;zonegrens 5915-5000;136263.7;457738.3
H;59155925;;zonegrens 5915-5925;132596.2;460638.5
H;59200010;madgro;Maartensdijk, Dierenriem;140061.0;463193.0
H;59200020;horvuu;Hollandsche Rading, Vuurse Dreef;140607.0;465550.0
H;59200030;;Hollandsche Rading, Tolakkerweg 57;140434.0;465033.0
H;59200040;;Hollandsche Rading, Tolakkerweg 57;140434.0;465075.0
H;59200050;;Hollandsche Rading, Plantsoen;140288.0;464639.0
H;59200060;;Hollandsche Rading, Plantsoen;140284.0;464668.0
H;59200070;;Maartensdijk, Industrieterrein;139991.0;463855.0
H;59200080;;Maartensdijk, Industrieterrein;139984.0;463876.0
H;59200090;madron;Maartensdijk, Rotonde;139822.0;463456.0
H;59200100;madroz;Maartensdijk, Rotonde;139763.0;463360.0
H;59200110;;Maartensdijk, Achterwetering;139443.0;462456.0
H;59200120;madgro;Maartensdijk, Dierenriem;140082.0;463149.0
H;59200130;;Maartensdijk, Mauritshoeve;142222.0;463558.0
H;59200140;;Maartensdijk, Rustenhoven;141887.0;463534.0
H;59200150;;Maartensdijk, Rustenhoven;141869.0;463542.0
H;59200160;;Maartensdijk, Tuinlaan;141438.0;463417.0
H;59200170;;Maartensdijk, Tuinlaan;141463.0;463438.0
H;59200180;madjul;Maartensdijk, Koningin Julianalaan;141022.0;463302.0
H;59200190;madjul;Maartensdijk, Koningin Julianalaan;141011.0;463308.0
H;59200200;;Maartensdijk, Emmalaan;140859.0;462933.0
H;59200210;;Maartensdijk, Emmalaan;140833.0;462954.0
H;59200220;madfaz;Maartensdijk, Fazantlaan;140583.8;463028.6
H;59200230;madfaz;Maartensdijk, Fazantlaan;140586.1;463036.5
H;59200240;;Maartensdijk, Valklaan;140386.0;462844.0
H;59200250;;Maartensdijk, Valklaan;140381.0;462865.0
H;59200280;;Maartensdijk, Viaduct;140032.6;463372.6
H;59200300;madron;Maartensdijk, Rotonde;139791.0;463447.0
H;59200310;madroz;Maartensdijk, Rotonde;139782.0;463337.0
H;59200320;;Maartensdijk, Nachtegaallaan;140607.0;463383.0
H;59230010;;Haarzuilens, Thematerweg;129091.0;458747.0
H;59230020;;Haarzuilens, Joostenlaan;128766.0;458894.0
H;59230030;;Haarzuilens, Joostenlaan;128765.0;458909.0
H;59230040;;Haarzuilens, Eikslaan;128354.0;459026.0
H;59230050;;Haarzuilens, Eikslaan;128358.0;459039.0
H;59230060;hrzbri;Haarzuilens, Brink;128323.0;459256.0
H;59230070;hrzbri;Haarzuilens, Brink;128362.0;459225.0
H;59230080;;Haarzuilens, De Bom;127469.0;460530.0
H;59230090;;Haarzuilens, De Bom;127484.0;460546.0
H;59230100;hrzgie;Haarzuilens, Gieltjesdorp;127513.0;460845.0
H;59230110;hrzgie;Haarzuilens, Gieltjesdorp;127524.0;460855.0
H;59230120;;Kockengen, Overweg;127173.0;461376.0
H;59230130;;Haarzuilens, Ockhuizerweg;128399.0;459565.0
H;59230140;;Haarzuilens, Ockhuizerweg;128399.0;459548.0
H;59230150;;Haarzuilens, Polderweg;128064.0;460029.0
H;59230160;;Haarzuilens, Polderweg;128054.0;460019.0
H;59230200;hrzkas;Haarzuilens, Kasteel De Haar;127320.3;459128.2
H;59230500;;DUMMYHALTE Haarzuilens, Kasteel De Haar;127262.1;459007.1
H;59235129;;zonegrens 5923-5120;127362.2;458437.9
H;59250014;;zonegrens 5925-5914;131196.0;459603.6
H;59250030;;Maarssen, Herenweg;133100.0;461826.0
H;59250040;;Maarssen, De Wilgenplas;132770.0;462098.0
H;59250050;;Maarssen, De Wilgenplas;132799.1;462080.7
H;59250060;;Maarssen, Hof van Ede;132357.0;461815.0
H;59250070;;Maarssen, Hof van Ede;132296.0;461778.0
H;59250081;masmsv;Maarssen, Maarsseveensevaart;131899.0;461447.0
H;59250091;masmsv;Maarssen, Maarsseveensevaart;131905.0;461472.0
H;59250100;maswkc;Maarssen, Winkelcentrum;131618.0;461776.0
H;59250110;maswkc;Maarssen, Winkelcentrum;131643.0;461771.0
H;59250120;masple;Maarssen, Dr. Plesmanlaan;131381.0;461960.0
H;59250130;masple;Maarssen, Dr. Plesmanlaan;131365.0;461957.0
H;59250140;;Maarssen, Maria Dommerstichting;131203.0;461761.0
H;59250150;;Maarssen, Maria Dommerstichting;131271.0;461850.0
H;59250160;maskaa;Maarssen, Kaatsbaan;131245.0;461596.0
H;59250170;maskaa;Maarssen, Kaatsbaan;131298.0;461572.0
H;59250180;;Maarssen, Thorbeckelaan;131627.0;461565.0
H;59250190;;Maarssen, Thorbeckelaan;131640.0;461555.0
H;59250200;maspar;Maarssen, Parkweg;131483.0;461254.0
H;59250212;maspar;Maarssen, Parkweg;131474.0;461245.0
H;59250220;masraa;Maarssen, Raadhuisstraat;131187.0;461162.0
H;59250232;masraa;Maarssen, Raadhuisstraat;131179.0;461173.0
H;59250252;massta;Maarssenbroek, Station Maarssen;130711.0;460924.0
H;59250254;massta;Maarssenbroek, Station Maarssen;130682.0;460954.0
H;59250342;maszon;Maarssenbroek, Zonnebaan;130871.0;459336.0
H;59250350;maszon;Maarssenbroek, Zonnebaan;130879.0;459359.0
H;59250360;masblo;Maarssenbroek, Bloem-Boomstede;130581.0;459696.0
H;59250361;masblo;Maarssenbroek, Bloem-Boomstede;130591.0;459720.0
H;59250520;vtnhaa;Vleuten, Haarrijn;129898.2;459399.2
H;59250550;vtnhaa;Vleuten, Haarrijn;129905.6;459384.4
H;59250610;masant;Maarssenbroek, Antilopespoor;130634.0;460457.0
H;59250620;maspla;Maarssenbroek, Planetenbaan;130945.0;459943.0
H;59250630;maspla;Maarssenbroek, Planetenbaan;130972.0;459944.0
H;59250700;masran;Maarssen, Ranstplein;131808.0;460720.0
H;59250711;masran;Maarssen, Ranstplein;131817.8;460718.8
H;59250720;;Maarssen, Cramerlaan;132194.0;461007.0
H;59250730;;Maarssen, Cramerlaan;132198.0;460997.0
H;59250740;masver;Maarssenbroek, Burg. Waverijnweg;130546.0;460134.0
H;59250752;masver;Maarssenbroek, Burg. Waverijnweg;130500.0;460177.0
H;59250800;masoos;Maarssen, Sportpark Oostwaard;131894.0;460376.0
H;59250810;masoos;Maarssen, Sportpark Oostwaard;131882.0;460414.0
H;59250820;masant;Maarssenbroek, Antilopespoor;130611.0;460426.0
H;59250840;;Maarssenbroek, Het Kwadrant;131106.0;459706.0
H;59250850;;Maarssenbroek, Het Kwadrant;131186.0;459648.0
H;59252001;;Maarssenbroek, Duiven-Fazantenkamp;130298.0;460178.0
H;59252003;maspau;Maarssenbroek, Pauwen-Reigerskamp;129983.0;460619.0
H;59252005;;Maarssenbroek, Spechten-Valkenkamp;129663.0;461053.0
H;59252007;masspe;Maarssenbroek, Spechten-Zwanenkamp;129429.0;461512.0
H;59252009;;Maarssenbroek, Vogelweg-Zwanenkamp;129627.0;461672.0
H;59252011;maszeb;Maarssenbroek, Zebraspoor;130084.0;461487.0
H;59252013;;Maarssenbroek, Kamelenspoor;130267.0;461312.0
H;59252021;;Maarssenbroek, Kamelenspoor;130261.0;461323.0
H;59252023;maszeb;Maarssenbroek, Zebraspoor;130075.0;461499.0
H;59252025;;Maarssenbroek, Vogelweg-Zwanenkamp;129603.0;461685.0
H;59252027;masspe;Maarssenbroek, Spechten-Zwanenkamp;129404.0;461502.0
H;59252029;;Maarssenbroek, Spechten-Valkenkamp;129653.0;461029.0
H;59252031;maspau;Maarssenbroek, Pauwen-Reigerskamp;129978.0;460586.0
H;59252033;;Maarssenbroek, Duiven-Fazantenkamp;130266.0;460132.0
H;59255120;;zonegrens 5925-5120;129743.0;459163.1
H;59255180;;zonegrens 5925-5111;129952.3;459382.5
H;59255915;;zonegrens 5925-5915;132559.2;460635.7
H;59255998;;zonegrens 5925-5914;130983.0;459232.3
H;59270040;;Oud-Maarsseveen, Nedereindsevaart;134997.3;463033.3
H;59270050;;Westbroek, Kerkdijk 137;135748.5;463408.2
H;59270060;;Westbroek, Kerkdijk 137;135743.3;463399.7
H;59270070;;Westbroek, Kerkdijk 93;136235.2;463133.0
H;59270080;;Westbroek, Kerkdijk 93;136230.6;463124.2
H;59270090;;Westbroek, Gereformeerde Kerk;136589.8;462923.9
H;59270100;;Westbroek, Gereformeerde Kerk;136584.2;462915.6
H;59270110;wesnhk;Westbroek, Ned. Hervormde Kerk;137058.0;462600.0
H;59270120;wesnhk;Westbroek, Ned. Hervormde Kerk;137061.0;462584.0
H;59270130;;Westbroek, Prinses Christinastraat;137051.6;462405.5
H;59270140;;Westbroek, Prinses Christinastraat;137031.8;462395.2
H;59270150;;Westbroek, Kooidijk;136380.0;461450.0
H;59270160;;Westbroek, Kooidijk;136365.0;461453.0
H;59270170;;Westbroek, Westbroeksebinnenweg;136185.1;461176.3
H;59300020;;Hilversum, Berkenlaan;140829.0;468152.0
H;59300030;;Hilversum, Hoorneboeg;140764.0;467556.0
H;59300040;;Hilversum, Hoorneboeg;140759.0;467629.0
H;59300050;;Hilversum, Noodweg;140612.0;466174.0
H;59300060;;Hilversum, Noodweg;140600.0;466185.0
H;59300070;horvuu;Hollandsche Rading, Vuurse Dreef;140581.0;465432.0
H;59330010;;Kockengen, Overweg;127184.0;461385.0
H;59330020;;Kockengen, Portengen;126796.0;461961.0
H;59330030;;Kockengen, Portengen;126810.0;461965.0
H;59330040;kockoc;Kockengen, Kockengensebrug;126361.0;462632.0
H;59330050;kockoc;Kockengen, Kockengensebrug;126377.0;462634.0
H;59330060;;Kockengen, Kerkweg;125610.0;462398.0
H;59330070;;Kockengen, Kerkweg;125596.0;462401.0
H;59330080;;Kockengen, Wethouder Van Doornweg;125386.0;462311.0
H;59330090;;Kockengen, Wethouder Van Doornweg;125347.0;462311.0
H;59330100;;Kockengen, Dreef;125059.0;462312.0
H;59330110;;Kockengen, Dreef;125072.0;462317.0
H;59330120;kocroe;Kockengen, Roerdomp;124924.0;462674.0
H;59330130;kocroe;Kockengen, Roerdomp;124911.0;462744.0
H;59370020;;Muyeveld, Muyeveld;133272.1;466524.8
H;59370050;;Muyeveld, De Valk;133238.8;466296.1
H;59370060;;Muyeveld, De Valk;133220.1;466236.4
H;59370070;;Breukeleveen, Hoxwier;133261.0;465580.0
H;59370080;;Breukeleveen, Hoxwier;133249.5;465568.9
H;59370090;bkvste;Breukeleveen, Steppe Watersport;133300.4;465023.0
H;59370100;bkvste;Breukeleveen, Steppe Watersport;133293.7;464992.2
H;59370110;;Tienhoven, Groene Kruis;133600.0;464910.1
H;59370120;;Tienhoven, Groene Kruis;133603.3;464900.6
H;59370130;;Tienhoven, Ned. Hervormde Kerk;133977.6;464838.6
H;59370140;;Tienhoven, Ned. Hervormde Kerk;133957.9;464863.4
H;59370150;tieger;Tienhoven, Gereformeerde Kerk;134101.6;464534.7
H;59370160;tieger;Tienhoven, Gereformeerde Kerk;134092.4;464531.0
H;59370170;;Tienhoven, Ds. Ulferslaan;134241.0;464203.0
H;59370180;;Tienhoven, Ds. Ulferslaan;134222.4;464216.7
H;59370190;omvloo;Oud-Maarsseveen, Looydijk;134482.6;463761.9
H;59370200;omvloo;Oud-Maarsseveen, Looydijk;134474.1;463756.7
H;59370210;;Oud-Maarsseveen, Maarsseveensevaart;134635.5;463508.9
H;59370220;;Oud-Maarsseveen, Maarsseveensevaart;134624.4;463508.3
H;59370230;;Oud-Maarsseveen, Nedereindsevaart;134961.1;463073.5
H;59390020;;Huis ter Heide, Frans van Mierislaan;145725.0;458895.0
H;59390030;;Huis ter Heide, Frans van Mierislaan;145722.0;458926.0
H;59390040;hthrod;Huis ter Heide, Park Rodichem;145849.0;459252.0
H;59390050;hthrod;Huis ter Heide, Park Rodichem;145856.0;459250.0
H;59390060;;Bosch en Duin, Vossenlaan;145588.0;459950.0
H;59390070;;Bosch en Duin, Vossenlaan;145593.0;459974.0
H;59390080;;Den Dolder, Hertenlaan;145393.0;460913.0
H;59390090;;Den Dolder, Hertenlaan;145371.0;460959.0
H;59390100;;Huis ter Heide, Van Ostadelaan;145775.0;458745.0
H;59390110;;Huis ter Heide, Van Ostadelaan;145777.0;458759.0
H;59390120;dldsta;Den Dolder, Station Den Dolder;145060.0;461268.0
H;59390130;dldsta;Den Dolder, Station Den Dolder;145129.0;461213.0
H;59390140;;Den Dolder, Pleineslaan;144858.0;461568.0
H;59390150;;Den Dolder, Pleineslaan;144867.0;461604.0
H;59390160;;Den Dolder, Willem Arntszhoeve;144714.0;462138.0
H;59390170;;Den Dolder, Willem Arntszhoeve;144697.0;462227.0
H;59390180;;Den Dolder, Soestdijkerweg;144374.0;463196.0
H;59395949;;zonegrens 5939-5949;144388.0;463182.9
H;59400680;hvsutr;Hilversum, Utrechtseweg;141017.0;469615.0
H;59400710;hvsutr;Hilversum, Utrechtseweg;141035.0;469647.0
H;59400890;;Hilversum, Plataanweg;140958.0;469054.0
H;59400900;;Hilversum, Plataanweg;140929.0;468936.0
H;59400910;hvsspo;Hilversum, Station Sportpark;141469.0;469787.0
H;59400920;hvsspo;Hilversum, Station Sportpark;141410.0;469799.0
H;59400930;;Hilversum, Hollandselaan;140968.0;470149.0
H;59400940;;Hilversum, Hollandselaan;140978.0;470105.0
H;59401390;;Hilversum, Oostereind;141880.0;469551.0
H;59401400;;Hilversum, Oostereind;141913.0;469519.0
H;59401410;;Hilversum, Surinamelaan;142262.0;469344.0
H;59401420;;Hilversum, Surinamelaan;142222.0;469352.0
H;59401430;;Hilversum, Monnikenberg;142566.0;469163.0
H;59401590;;Hilversum, Berkenlaan;140841.0;468134.0
H;59401920;;Hilversum, Schapenkamp;140924.0;470549.0
H;59402880;;Hilversum, Beukenlaan;140861.0;468404.0
H;59402890;;Hilversum, Beukenlaan;140889.0;468511.0
H;59402980;;Hilversum, Schapenkamp;140769.0;470510.0
H;59405000;hvsst;Hilversum, Station Hilversum;140913.0;470917.0
H;59405120;hvsst;Hilversum, Station Hilversum (Perron B);140913.0;470917.0
H;59405959;;zonegrens 5940-5959;143056.1;468868.7
H;59470020;nlonhk;Nieuw-Loosdrecht, Ned. Hervormde Kerk;136769.4;467223.5
H;59470030;;Nieuw-Loosdrecht, Draaipunt;136434.5;467083.5
H;59470040;;Nieuw-Loosdrecht, Draaipunt;136430.6;467092.7
H;59470050;;Boomhoek, Tennisbaan Loosdrecht;135744.7;466805.5
H;59470060;;Boomhoek, Tennisbaan Loosdrecht;135696.9;466800.9
H;59470070;;Boomhoek, Boomhoek;135346.5;466718.4
H;59470080;;Boomhoek, Boomhoek;135334.8;466726.3
H;59470090;;Boomhoek, Het Witte Huis;134513.6;466566.0
H;59470100;;Boomhoek, Het Witte Huis;134462.5;466568.1
H;59470110;muylam;Muyeveld, Lamme;133882.5;466514.8
H;59470120;muylam;Muyeveld, Lamme;133833.0;466527.2
H;59470130;;Muyeveld, Muyeveld;133353.4;466533.5
H;59490010;;Den Dolder, Soestdijkerweg;144392.0;463165.0
H;59490020;dldsil;Den Dolder, Ernst Sillem Hoeve;144843.0;464210.0
H;59490030;dldsil;Den Dolder, Ernst Sillem Hoeve;144877.0;464230.0
H;59490040;;Lage Vuursche, Prins Hendriksoord;144954.0;464471.0
H;59490050;;Lage Vuursche, Prins Hendriksoord;144980.0;464492.0
H;59490060;;Lage Vuursche, Venwoude;143754.0;464624.0
H;59490070;;Lage Vuursche, Venwoude;143768.0;464597.0
H;59490080;lgvdor;Lage Vuursche, Dorp;143720.0;465659.0
H;59495939;;zonegrens 5949-5939;144376.3;463180.3
H;59570110;nloaca;Nieuw-Loosdrecht, Acacialaan;138118.0;468166.0
H;59570140;;Nieuw-Loosdrecht, Prinses Margrietstraat;138140.0;467932.0
H;59570150;nlober;Nieuw-Loosdrecht, Berkenlaan;137941.0;468093.0
H;59570160;;Nieuw-Loosdrecht, Prot. Chr. School;137670.0;467836.0
H;59570170;;Nieuw-Loosdrecht, Bremlaan;137697.0;468097.0
H;59570240;;Nieuw-Loosdrecht, Regenboog;137990.0;467704.0
H;59570260;nlojol;Nieuw-Loosdrecht, Jol;137854.0;467572.0
H;59570280;;Nieuw-Loosdrecht, Nieuw Loosdrechtsedijk;137410.0;467534.0
H;59570290;nlowen;Nieuw-Loosdrecht, Wendt;137165.6;467410.2
H;59570300;nlowen;Nieuw-Loosdrecht, Wendt;137065.5;467363.0
H;59570310;nlonhk;Nieuw-Loosdrecht, Ned. Hervormde Kerk;136807.5;467228.0
H;59570400;;Nieuw-Loosdrecht, Schakel;137610.0;467523.0
H;59590020;;Hilversum, Monnikenberg;142585.0;469133.0
H;59590030;lgvkie;Lage Vuursche, Groot Kievitsdal;143332.0;468743.0
H;59590040;lgvkie;Lage Vuursche, Groot Kievitsdal;143484.0;468666.0
H;59590050;;Lage Vuursche, Hoge Vuurseweg;144515.0;468394.0
H;59590070;lgvdor;Lage Vuursche, Dorp;143731.0;465665.0
H;59590100;;Lage Vuursche, Hoge Vuurseweg;144536.0;468298.0
H;59595940;;zonegrens 5959-5940;143062.1;468879.1
P;bhvkw1;bhvkwi
P;bhvst1;bhvsta
P;bhvst2;bhvsta
P;nwgce1;nwgcen
P;utrbl1;utrblb
P;utrcw9;utrcsw
P;utrknz;utrkz
P;utrlu1;utrlun
P;utrov1;utrove
P;utrrw1;utrrwn
P;vialb1;vialbw
P;vialb2;vialbo
P;vtnst1;vtnsta
G;aaaaa;aaaaa;;
G;abdgar;abdgar;105557.4;429126.5
G;abdsns;abdsns;105064.0;429876.0
G;amrgar;amrgar;111397.1;517948.4
G;apgbij;apgbij;253628.9;593705.7
G;apggar;apggar;253629.5;593706.8
G;arrgar;arrgar;;
G;asnbij;asnbij;235115.0;558380.0
G;asngar;asngar;235115.0;558380.0
G;asngrg;asngrg;234913.7;558230.4
G;bbdgar;bbdgar;;
G;bbugar;bbugar;128189.0;437010.0
G;blkgar;blkgar;168436.5;545974.3
G;blrbij;blrbij;;
G;bnkgar;bnkgar;;
G;brhbij;brhbij;;
G;brkgar;brkgar;;
G;bwdgar;bwdgar;163477.3;563633.9
G;Ddg15;Ddg15;105556.0;424531.0
G;Ddg16;Ddg16;105557.0;424537.0
G;Ddg1B;Ddg1B;105529.0;424526.0
G;Ddg2A;Ddg2A;;
G;Ddg31A;Ddg31A;106102.0;424420.0
G;Ddg32A;Ddg32A;106099.0;424408.0
G;Ddg3B;Ddg3B;;
G;Ddg5;Ddg5;;
G;Ddg7;Ddg7;105515.9;424485.0
G;Ddr;ddrrem;;
G;ddrcsb;ddrcsb;105505.0;424570.0
G;ddrem;ddrem;105337.5;424623.0
G;ddrgab;ddrgab;;
G;ddrgar;ddrgar;104318.3;424462.0
G;Ddrsg1;Ddrs1;108696.5;423925.4
G;Ddrsg2;Ddrs2;108693.9;423915.6
G;dhggar;dhggar;80822.2;452885.5
G;dhgzic;dhgzic;;
G;dkmgar;dkmgar;196210.7;594051.5
G;dlsbij;dlsbij;;
G;dmnbij;dmnbij;;
G;drabij;drabij;200642.0;569445.0
G;dragar;dragar;200642.0;569445.0
G;dratra;dratra;;
G;dratrg;aaaaaa;;
G;drbbij;drbbij;;
G;drtbij;drtbij;;
G;dtngar;dtngar;205599.6;569593.9
G;emnbij;emnbij;258968.0;532617.0
G;emngar;emngar;257475.3;533205.0
G;emngrg;emngrg;257875.1;533104.4
G;emogar;emogar;179848.1;523442.8
G;gamgar;gamgar;118240.1;438583.9
G;GDbijh;GDbijh;;
G;gdbubu;gdbubu;;
G;Gdmg4A;Gdmg4A;146982.0;432836.0
G;Gndg2;Gnd2;116907.9;427016.3
G;gndrie;gndrie;236172.0;582854.6
G;gnelek;gnelek;232163.2;580700.3
G;gngbij;gngbij;235840.0;580760.0
G;gngbip;gngbip;232163.2;580700.3
G;gngdrb;gngdrb;236172.0;582854.6
G;gnggar;gnggar;236085.6;580761.4
G;gngied;gngied;232163.2;580700.3
G;gngpzw;gngpzw;231703.4;580744.4
G;gngstd;gngstd;236087.2;580762.4
G;gngstr;gngstr;232163.2;580700.3
G;gnstad;gnstad;232163.2;580700.3
G;gnstre;gnstre;232163.2;580700.3
G;gorgar;gorgar;127198.2;429104.8
G;grcstb;grcstb;126069.0;427260.0
G;Grg1;Grg1;126075.0;427324.0
G;Grg2;Grg2;126070.0;427330.0
G;hgnbij;hgnbij;229969.9;528357.1
G;hgngar;hgngar;229970.0;528355.0
G;hgngrg;hgngrg;230314.7;527683.5
G;hkkgar;hkkgar;230024.0;581680.2
G;hlggar;hlggar;158259.5;578062.1
G;hovarr;hovarr;;
G;hovcxx;hovcxx;;
G;hrngar;hrngar;;
G;hrvgar;hrvgar;191893.6;553570.4
G;inhdmg;inhdmg;;
G;inhuov;inhuov;;
G;jougar;jougar;183860.5;552757.9
G;juigar;juigar;127193.0;429118.0
G;krpgar;krpgar;99275.0;435607.0
G;ksvapg;ksvapg;253629.5;593706.8
G;ksvasn;ksvasn;234913.7;558230.4
G;ksvcts;ksvcts;;
G;ksvcxx;ksvcxx;;
G;ksvdra;ksvdra;;
G;ksvdrb;ksvdrb;;
G;ksvdvg;ksvdvg;;
G;ksvemn;ksvemn;257875.1;533104.4
G;ksvgng;ksvgng;232163.2;580700.3
G;ksvgro;ksvgro;;
G;ksvhgn;ksvhgn;229970.0;528355.0
G;ksvnuy;ksvnuy;;
G;ksvodp;ksvodp;262213.5;568824.4
G;ksvshv;ksvshv;208133.4;577010.5
G;ksvskn;ksvskn;261531.8;556101.3
G;ksvuvo;ksvuvo;;
G;ksvvmn;ksvvmn;;
G;ksvzkp;ksvzkp;215742.3;595740.0
